ちゃんと|[副]好好地，的确，完全
すぐ|[副]马上，立即
ずいぶん|[副]相当，非常，很
ほら|[叹]你看，瞧，喂
にっちゅうでんき（日中電気）|[专]日中电器

あたまがいい（頭がいい）|脑子好，聪明
～製せい∕～料りょう∕～費ひ∕～代だい

[第17课]
ようふく（洋服）|[名]西服
セーター|[名]毛衣
ノートパソコン|[名]笔记本电脑
バイク|[名]摩托车
おしるこ（お汁粉）|[名]年糕小豆汤
てんぷら（天ぷら）|[名]天麸罗
はつもうで（初詣）|[名]新年后首次参拜
けんこう（健康）|[名]健康
れんあい（恋愛）|[名]恋爱
ドラマ|[名]连续剧
あいて（相手）|[名]对象，对方
こいびと（恋人）|[名]恋人
せんぱい（先輩）|[名]前辈
だんせい（男性）|[名]男性
がいこくじん（外国人）|[名]外国人
なつ（夏）|[名]夏天
はじめます（始めます）|[动2]开始
れんらくしあす（連絡～）|[动3]联系
ほしい（欲しい）|[形1]想要
りっぱ（立派）|[形1]美观，杰出
こんど（今度）|[副]下次；这回
ぜひ|[副]一定
そろそろ|[副]快要
まず|[副]先，首先
ベートーベン|[专]贝多芬
ショパン|[专]肖邦
こきゅう（故宮）|[专]故宫
ヨーロッパ|[专]欧洲
ホンコン（香港）|[专]香港
スイス|[专]瑞士

～中じゅうに

[第18课]
おと（音）|[名]声音，响声
こえ（声）|[名]声音
くうき（空気）|[名]空气
むすこ（息子）|[名]儿子
いしゃ（医者）|[名]医生
おじょうさん（お嬢さん）|[名]令爱
しゃかいじん（社会人）|[名]社会的一员，成人
りょこうガイド（旅行～）|[名]旅行导游
がくしゃ（学者）|[名]学者
パイロット|[名]飞行员
デザイナー|[名]设计者，设计家
タイムサービス|[名]时段廉价销售
しんしゅんセール（新春～）|[名]新年大甩卖
さんわりびき（３割引）|[名]七折
でいか（定価）|[名]定价
はんがく（半額）|[名]半价
ねだん（値段）|[名]价格
シャツ|[名]衬衫
スカート|[名]裙子
いろ（色）|[名]颜色
あか（赤）|[名]红色
あお（青）|[名]蓝色
おしょうがつ（お正月）|[名]过年，新年
じかん（時間）|[名]时间
しょうらい（将来）|[名]将来
じゅんび（準備）|[名]准备
びょうき（病気）|[名]疾病
なります|[动1]变，当，变成，成为
あきます（開きます）|[动1]开
にあいます（似合います）|[动1]适合，相称
うるさい|[形1]闹，使人心烦
シンプル|[形2]单纯，简洁
まもなく（間もなく）|[副]马上，一会儿，不久
さらに∕もっと|[副]更加，更
さあ|[叹]啊，喂

でくるだけ|尽量，尽可能
まとめて|一下子，一起，汇总，汇集
いまから（今から）|从现在起

[第19课]
しなもの（品物）|[名]物品，商品
おさら（お皿）|[名]盘子
ごみ|[名]垃圾
しょしんしゃ（初心者）|[名]初学者
じょうきゅうしゃ（上級者）|[名]熟练者
こうきゅう（高級）|[名]高级
じょうきゅうクラス（上級～）|[名]高级班
えいかいわ（英会話）|[名]英语会话
コース|[名]路线，滑道
スキー|[名]滑雪
レポート|[名]报告
パスポート|[名]护照
のど|[名]喉咙
さわります（触ります）|[动1]碰，触
ぬぎます（脱ぎます）|[动1]脱
ころびます（転びます）|[动1]摔，摔倒，跌倒
かわきます（渇きます）|[动1]渴
なおります（治ります）|[动1]痊愈，医好
すべります（滑ります）|[动1]滑，滑行
よびます（呼びます）|[动1]呼喊
かえします（返します）|[动1]归还
てつだいます（手伝います）|[动1]帮忙
はこびます（運びます）|[动1]搬运
なくします|[动1]丢，丢失
おとします（落とします）|[动1]掉，使落下
おきます（置きます）|[动1]放置
はらいます（払います）|[动1]支付
たちます（立ちます）|[动1]站，立
わすれます（忘れます）|[动2]忘记
あわてます（慌てます）|[动2]慌张，惊慌，着急
すてます（捨てます）|[动2]扔，扔掉
ざんぎょうします（残業～）|[动2]加班
しんぱいします（心配～）|[动3]担心
ほんとう（本当）|[形2]真的，真正
はやく（早く）|[副]早点儿
やっと|[副]好不容易，终于
だいぶ|[副]很，相当地
はじめて（初めて）|[副]第一次
さきに（先に）|[副]先
やまだ（山田）|[专]山田

～たち

[第20课]
しゅみ（趣味）|[名]爱好
とくぎ（特技）|[名]特长，拿手的技术
きょうみ（興味）|[名]兴趣
ゆめ（夢）|[名]梦，理想
ギター|[名]吉他
こきゅう（胡弓）|[名]胡琴
しょどう（書道）|[名]书法
つり（釣り）|[名]钓鱼
ドライブ|[名]兜风，开汽车远游
あみもの（編み物）|编制；编织品
てづくり（手作り）|[名]手工做，自己做，手制
ちゅうかがい（中華街）|[名]中华街
ちゅうかりょうり（中華料理）|[名]中国菜
ギョーザ（餃子）|[名]饺子
かわ（皮）|[名]皮
しゅんせつ（春節）|[名]春节
ししまい（獅子舞）|[名]狮子舞
りょう（寮）|[名]宿舍
せんたくき（洗濯機）|[名]洗衣机
シャワー|[名]淋浴
おなか|[名]肚子
じゅぎょう（授業）|[名]授课，上课
しりょう（資料）|[名]资料
フランスご（～語）|[名]法语
しょうせつ（小説）|[名]小说
かいがん（海岸）|[名]海岸
ふゆやすみ（冬休み）|[名]寒假
キャンプ|[名]野营
みんな|[名]大家
じぶん（自分）|[名]自己
ぜんいん（全員）|[名]全员
ひきます（弾きます）|[动1]弹
すきます|[动1]（肚子）饿，空
のぼります（登ります）|[动1]登，上
あつめます（集めます）|[动2]收集
あびます（浴びます）|[动2]淋；浇
ごちそうします|[动3]请客，摆盛宴
きこくします（帰国～）|[动3]回国
とくに（特に）|[副]特别

おなかがすきます|肚子饿

[第21课]
ことば（言葉）|[名]语言
メールアドレス|[名]邮件地址
れんきゅう（連休）|[名]连休
ゴールデンウィーク|[名]黄金周
おわり（終わり）|[名]结束
きゅうけいじかん（休憩時間）|[名]休息时间
きょうげき（京劇）|[名]京剧
きっぷ（切符）|[名]票（券）
からだ（体）|[名]身体
じしん（地震）|[名]地震
どろぼう（泥棒）|[名]小偷，盗贼
ちゅうしゃじょう（駐車場）|[名]停车场
わたします（渡します）|[动1]交给
おくれます（遅れます）|[动2]迟到
かんがえます（考えます）|[动2]考虑
しらべます（調べます）|[动2]调查
きます（着ます）|[动2]穿
よやくします（予約～）|[动3]预约
かんしゃします（感謝～）|[动3]感谢
うんどうします（運動～）|[动3]运动
せんたくします（洗濯～）|[动3]洗涤，洗
ほうこくします（報告～）|[动3]报告
あぶない（危ない）|[形1]危险
これとも|[连]还是，或者
とうきょうタワー（東京～）|[专]东京塔

そんなに|那么
～過すぎ

[第22课]
スキーじょう（～場）|[名]滑雪场
そうべつかい（送別会）|[名]欢送会
つごう（都合）|[名]方便；情况
よてい（予定）|[名]预约
おもちゃ|[名]玩具
かじ（火事）|[名]火灾
きかん（期間）|[名]时间，期间
てんきん（転勤）|[名]调动工作
けいたい（携帯）|[名]手机
バドミントン|[名]羽毛球
ラケット|[名]球拍
おくさん（奥さん）|[名]夫人，（别人的）爱人
かしゅ（歌手）|[名]歌手
だいとうりょう（大統領）|[名]总统
やります|[动1]做
うれしい|[形1]高兴
ねむい（眠い）|[形1]困倦
おもい（重い）|[形1]重，沉重
きゅう（急）|[形2]突然；紧急
まあまあ|[副]大致，还算
ごめん|[叹]抱歉，请原谅
ううん∕いや|[叹]不
うん|[叹]嗯
しみず（清水）|[专]清水
おおた（太田）|[专]太田
モーツァルト|[专]莫扎特
ディズニーランド|[专]迪斯尼乐园

～以外いがい∕～方かた

[第23课]
しゅうまつ（週末）|[名]周末
スケート|[名]滑冰，溜冰
あじ（味）|[名]口味，（食物的）味道
まいかい（毎回）|[名]每次，每回
つうきん（通勤）|[名]上下班，通勤
ふね（船）|[名]船
きじ（生地）|[名]布料，衣料
へいてんじこく（閉店時刻）|[名]关门时间
そつぎょうしき（卒業式）|[名]毕业典礼
ちがいます（違います）|[动1]不同，不一样
こみます（込みます）|[动1]拥挤，混杂
きまります（決まります）|[动1]定，决定
しらせます（知らせます）|[动2]告诉
たしかめます（確かめます）|动2
|查（看），弄清
こい（濃い）|[形1]（口味）重；浓
うすい（薄い）|[形1]（口味）轻；薄
はやい（早い）|[形1]早
おそい（遅い）|[形1]晚，慢
たぶん|[副]可能，大概
とうきょうえき（東京駅）|[专]东京站

～によって∕～によります

[第24课]
ハイキング|[名]郊游，远足
おわかれ（お別れ）|[名]分别，分手
はなし（話）|[名]说话
みおくり（見送り）|[名]送行，送别
あいだ（間）|[名]时间，期间
ほうりつ（法律）|[名]法律
おもいます（思います）|[动1]想，思考
いいます（言います）|[动1]说，讲
さがします（探します）|[动1]找，寻找，寻求
わらいます（笑います）|[动1]笑
やめます|[动2]戒，停止，放弃
きめます（決めます）|[动2]决定
ねぼうします（寝坊～）|[动3]睡懒觉
がいしゅつします（外出～）|[动3]外出，出去
けんきゅうします（研究～）|[动3]研究
おかしい|[形1]可笑，滑稽
いっぱい|[副]满
すこい|[副]惊人的，了不起
とうとう|[副]终于，终究，到底
かならず（必ず）|[副]一定，必定
ぜったいに（絶対に）|[副]绝对
ば（馬）|[专]马

おせわになりました（お世話になりました）|承蒙照顾
よろしくおつたえください（～お伝えください）|请代问好
おげんきで（お元気で）|请多保重
おきをつけて（お気をつけて）|小心点儿
さようなら|再见
どうやって|怎样，如何
やくにたちます（役に立ちます）|有用
おなかがいっぱいです|吃饱，饱
